"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"TT_TU_MN009","433","201901170200","3.1","7","1"
"TT_TU_MN009","433","201901170300","3.9","7","1"
"TT_TU_MN009","433","201901170400","4.4","7","1"
"TT_TU_MN009","433","201901170500","4.6","7","1"
"TT_TU_MN009","433","201901170600","5.3","7","1"
"TT_TU_MN009","433","201901170700","5.6","7","1"
"TT_TU_MN009","433","201901170800","5.6","7","1"
"TT_TU_MN009","433","201901170900","5.7","7","1"
"TT_TU_MN009","433","201901171000","5.9","7","1"
"TT_TU_MN009","433","201901171100","6.1","7","1"
"TT_TU_MN009","433","201901171200","6.4","7","1"
"TT_TU_MN009","433","201901171300","7","7","1"
"TT_TU_MN009","433","201901171400","7","7","1"
"TT_TU_MN009","433","201901171500","6.5","7","1"
"TT_TU_MN009","433","201901171600","5.6","7","1"
"TT_TU_MN009","433","201901171700","5.5","7","1"
"TT_TU_MN009","433","201901171800","3.7","7","1"
"TT_TU_MN009","433","201901171900","3.1","7","1"
"TT_TU_MN009","433","201901172000","3.1","7","1"
"TT_TU_MN009","433","201901172100","3.2","7","1"
"TT_TU_MN009","433","201901172200","2.8","7","1"
"TT_TU_MN009","433","201901172300","2.5","7","1"
"TT_TU_MN009","433","201901180000","2","7","1"
"TT_TU_MN009","433","201901180100","1.3","7","1"
"TT_TU_MN009","433","201901180200","0.2","7","1"
"TT_TU_MN009","433","201901180300","-0.4","7","1"
"TT_TU_MN009","433","201901180400","-0.5","7","1"
"TT_TU_MN009","433","201901180500","-0.3","7","1"
"TT_TU_MN009","433","201901180600","-0.4","7","1"
"TT_TU_MN009","433","201901180700","-0.9","7","1"
"TT_TU_MN009","433","201901180800","-1.3","7","1"
"TT_TU_MN009","433","201901180900","-0.9","7","1"
"TT_TU_MN009","433","201901181000","0.1","7","1"
"TT_TU_MN009","433","201901181100","1.1","7","1"
"TT_TU_MN009","433","201901181200","1.7","7","1"
"TT_TU_MN009","433","201901181300","2.2","7","1"
"TT_TU_MN009","433","201901181400","2.1","7","1"
"TT_TU_MN009","433","201901181500","1.9","7","1"
"TT_TU_MN009","433","201901181600","1.2","7","1"
"TT_TU_MN009","433","201901181700","1","7","1"
"TT_TU_MN009","433","201901181800","0.9","7","1"
"TT_TU_MN009","433","201901181900","1.3","7","1"
"TT_TU_MN009","433","201901182000","1.4","7","1"
"TT_TU_MN009","433","201901182100","1.6","7","1"
"TT_TU_MN009","433","201901182200","1.4","7","1"
"TT_TU_MN009","433","201901182300","1","7","1"
"TT_TU_MN009","433","201901190000","1","7","1"
"TT_TU_MN009","433","201901190100","0.8","7","1"
"TT_TU_MN009","433","201901190200","1","7","1"
"TT_TU_MN009","433","201901190300","0.9","7","1"
"TT_TU_MN009","433","201901190400","0.6","7","1"
"TT_TU_MN009","433","201901190500","0.7","7","1"
"TT_TU_MN009","433","201901190600","0","7","1"
"TT_TU_MN009","433","201901190700","0.1","7","1"
"TT_TU_MN009","433","201901190800","-0.7","7","1"
"TT_TU_MN009","433","201901190900","0.2","7","1"
"TT_TU_MN009","433","201901191000","1.5","7","1"
"TT_TU_MN009","433","201901191100","2.6","7","1"
"TT_TU_MN009","433","201901191200","2.8","7","1"
"TT_TU_MN009","433","201901191300","3.6","7","1"
"TT_TU_MN009","433","201901191400","3","7","1"
"TT_TU_MN009","433","201901191500","2","7","1"
"TT_TU_MN009","433","201901191600","1.1","7","1"
"TT_TU_MN009","433","201901191700","0.6","7","1"
"TT_TU_MN009","433","201901191800","0.3","7","1"
"TT_TU_MN009","433","201901191900","-0.6","7","1"
"TT_TU_MN009","433","201901192000","-1.3","7","1"
"TT_TU_MN009","433","201901192100","-1.6","7","1"
"TT_TU_MN009","433","201901192200","-2.1","7","1"
"TT_TU_MN009","433","201901192300","-2.5","7","1"
"TT_TU_MN009","433","201901200000","-3.7","7","1"
"TT_TU_MN009","433","201901200100","-4.2","7","1"
"TT_TU_MN009","433","201901200200","-4.4","7","1"
"TT_TU_MN009","433","201901200300","-4.6","7","1"
"TT_TU_MN009","433","201901200400","-4.8","7","1"
"TT_TU_MN009","433","201901200500","-4.9","7","1"
"TT_TU_MN009","433","201901200600","-5.3","7","1"
"TT_TU_MN009","433","201901200700","-6.3","7","1"
"TT_TU_MN009","433","201901200800","-6","7","1"
"TT_TU_MN009","433","201901200900","-4.1","7","1"
"TT_TU_MN009","433","201901201000","-2.2","7","1"
